Headline,Link,Content,Img
"‘Kohli ka 100% fake fielding hai, hume 5 runs penalty padti...’: Ex-India batter",https://www.hindustantimes.com//cricket/virat-kohli-ka-fake-fielding-hai-100-hai-hume-5-runs-ki-penalty-padti-but-ex-india-opener-s-explosive-claims-101667538447106.html,"According to Bangladesh and also former India opener Aakash Chopra, it doesn't matter whether Virat Kohli really managed to deceive the batters. It is actually his attempt to do it, that's what qualifies as 'fake fielding.'Subscribe Now! Get features likeIs it even possible to keep the limelight and the discussions away from Virat Kohli. The answer is quite simple. No! Kohli is in the news when he is scoring heaps of runs. He is in the news when he is not. He is in the news for his unbelievable high energy in the practice session. He is again in the news when he decides to skip an optional session. He is grabbing the headlines with his brilliant fielding and he is doing the same when he is faking it. 'Fake fielding' that's the latest to keep Virat Kohli in the news. Of course, he is the current leading run-scorer of the T20 World Cup and was India's top-scorer against Bangladesh but all that seems to have slightly taken the backstage after Bangladesh keeper-batter Nurus Hasan accused him of 'fake fielding.'So what's the story? In the second ball of the 7th over of the Bangladesh chase, India pacer Arshdeep Singh collected the ball in the deep and threw towards keeper Dinesh Karthik as Bangladesh openers Litton Das and Nazmul Hasan Shanto attempted a couple. In between all this, Kohli, who had no role in the action, gestured of collecting the ball and throwing it when the ball was not even near him. Kohli's actions had no bearing on the Bangladesh pair as they completed the second run without any difficulty but according to Bangladesh and also former India opener Aakash Chopra, it doesn't matter whether the batters were deceived or not. It is actually the attempt to do it, that's what qualifies as 'fake fielding.'What does the ‘fake fielding’ rule say? cricket's law 41.5, pertaining to unfair play, says “…it is unfair for any fielder wilfully to attempt, by word or action, to distract, deceive or obstruct either batter after the striker has received the ball.”In easy words, if the umpires believe that the fielder has attempted to deceive batters by faking a dive or a throw or has made any other fielding gesture when the ball is not near him then they can slap the fielding team with five penalty runs.""The basic premise of the law is that if the on-field umpire feels that you have tried to deceive the batters (by faking a throw or a dive or any other action when the ball is not near you) now whether they have been actually deceived or not doesn't matter. It will result in five penalty runs. If that five penalty runs were given, the two that the Bangladesh pair ran, would have still have been counted, the ball would have been dead and Bangladesh would have gotten to choose who takes strike in the next ball. So the consequences are huge, the penalty for fake fielding is incredible.""Now what happened in this case? The on-field umpire didn't see. It completely went unnoticed. If no one has seen it then you can't charge it. The law says that the umpires need to notice it and judge it. Maybe the third umpire, if it's in jurisdiction, can also intervene.""Woh fake fielding tha, 100% tha, wo jo throw marne ka prayas kia wo agar umpire dekhte toh 5 run ki pentaly padti humko aur 5 run se hum match bhi jeete. (Yes that 100% fake fielding because of the way he attempted to throw the ball. If the umpires had seen it then we would've been slapped with a five-run penalty and we've won by five runs only.) So we escaped here but next time if someone does this then the umpires will have to be more careful. So are Bangladesh right? Yes, they are but nobody noticed it then so can't do anything now,"" Chopra said on his YouTube channel.At HT Sports Desk, passionate reporters work round the clock to provide detailed updates from the world of sports. Expect nuanced match reports, previews,reviews, technical analysis based on statistics, the latest social media trends, expert opinions on cricket, football, tennis, badminton, hockey,motorsports, wrestling, boxing, shooting, athletics and much more.
...view detailPersonalise your news feed. Follow trending topics",https://images.hindustantimes.com/img/2022/11/04/550x309/fake_kohli_1667538657173_1667538669406_1667538669406.JPG
'Just couldn't wait for November 5…': Pakistan pacer's pre-b'day wish for Kohli,https://www.hindustantimes.com//cricket/just-couldn-t-wait-for-november-5-to-wish-you-pakistan-pacer-shahnawaz-dahani-s-heartwarming-pre-birthday-wish-for-goat-virat-kohli-101667559891130.html,"The Pakistan fast bowler had a heartwarming ‘pre-birthday wish’ for India star Virat Kohli, who turns 34 on Saturday (November 5).Subscribe Now! Get features likeTeam India star Virat Kohli will turn 34 on Saturday, but the wishes have already started pouring in for the batter. Kohli has been in brilliant form at the ongoing T20 World Cup so far, scoring 220 runs in four matches including three unbeaten half-centuries. Kohli's innings against Pakistan in the side's opening game of this year's edition was widely regarded as one of the greatest in T20I history, and the batter himself rated it as the best innings he played in the shortest format.On Friday, it was Pakistan's Shahnawaz Dahani who took to his official Twitter profile to send his birthday wishes across to the ‘GOAT’, adding that he couldn't wait for November 5 (Kohli's birthday) and tweeted the wish in advance.Also read: 'Aap khud cricketer hain, ye lafz sahi nahi hai': Ex-Pakistan stars in heated argument over 'Rizwan ne harwaaya' remark“Just couldn't wait for 5th Nov to wish the artist who made cricket the most beautiful. Happy birthday @imVkohli the #GOAT. Enjoy your day brother & Keep entertaining the world,” Dahani wrote.Just couldn't wait for 5th Nov to wish the artist who made cricket the most beautiful. Happy birthday @imVkohli the #GOAT𓃵. Enjoy your day brother & Keep entertaining the world. ??🎂. pic.twitter.com/601TfzWV3CDahani's tweet for Kohli won fans' hearts, who had quite a wholesome reaction to the wish.Big fan of you dahani ??King kohli...with ..amazing Dahani.💛💙💛Sweet gesture brother.. God bless.Dahani bro ??MashaAllah 🇵🇰??🇮🇳Dahani is one of the standby players in Pakistan's T20 World Cup squad and has represented the side in two ODIs and 10 T20Is so far. He had made his T20I debut for the side last year in November against Bangladesh.At the T20 World Cup, Pakistan are currently third in the Group 2 while India remain at the top spot with six points in four matches. Both sides will play in their final group game of the campaign on Sunday, which will decide their fate in the tournament.Kohli, meanwhile, is currently the top run-scorer in the 2022 T20 World Cup, and also went past Sri Lanka great Mahela Jayawardene for most runs in the tournament's history during the match against Bangladesh earlier this week. With 1065 runs in 23 innings, Kohli sits at the top; among current cricketers, India captain Rohit Sharma is the closest to Kohli with 921 runs to his name in 34 innings.At HT Sports Desk, passionate reporters work round the clock to provide detailed updates from the world of sports. Expect nuanced match reports, previews,reviews, technical analysis based on statistics, the latest social media trends, expert opinions on cricket, football, tennis, badminton, hockey,motorsports, wrestling, boxing, shooting, athletics and much more.
...view detailPersonalise your news feed. Follow trending topics",https://images.hindustantimes.com/img/2022/11/04/550x309/AP10-23-2022-000226B-0_1667561593784_1667561593784_1667561614067_1667561614067.jpg
Ex-Pakistan stars engage in heated argument over 'Rizwan ne harwaaya' remark,https://www.hindustantimes.com//cricket/aap-khud-cricketer-hain-ye-lafz-sahi-nahi-hai-ex-pakistan-stars-in-heated-argument-over-rizwan-ne-harwaaya-remark-101667554726581.html,"The former Pakistan star engaged in a heated discussion on a national news channel over a remark on the side's wicketkeeper-batter Mohammad Rizwan.Subscribe Now! Get features likePakistan produced a remarkable performance against South Africa to stay alive in the race for the T20 World Cup semi-finals. The Babar Azam-led side registered a 33-run win over the Proteas (DLS) in Sydney, securing a second victory in the Super 12 stage at the tournament. With the win, Pakistan are now third in the group table, ensuring a blockbuster final day of the group stage on Sunday when all teams of Group 2 will play in their last respective matches.In their game against South Africa, Pakistan posted a strong score of 185/9 in 20 overs as Iftikhar Ahmed and Shadab Khan scored important half-centuries. However, the famed opening duo of Babar Azam and Mohammad Rizwan continued to struggle; while the Pakistan captain failed to reach double figures for the fourth-successive time in this World Cup, Rizwan was dismissed in merely the fourth ball of the innings on 4.Also read: Five-ball over in T20 World Cup? Massive umpiring blunder highlighted during Australia's must-win game vs AfghanistanFormer Pakistan cricketer Sikander Bakht, who has represented the side in 26 Tests and 27 ODIs, was critical of Rizwan during a television debate following his poor outings. During a programme on Pakistan's GEO Super, the anchor talked about Suryakumar Yadav's ascension to the no.1 spot in the ICC T20I batting rankings, to which Sikander made a rather straightforward remark about Rizwan, who was previously at the top position.“Vo (Suryakumar Yadav) no.1 hai duniya me. Unka strike rate 177.20 hai. Jo hamaara player tha, jo number 1 tha, aur jisne hamein Asia Cup harwaaya, uska strike rate hai 127. Rizwan ka. Quality of players ki main baat kar raha hu. (Suryakumar Yadav is no.1, his strike rate is 177.20. Our player who was no.1, who also lost us the Asia Cup, had a strike rate of 127. He's Rizwan. I'm just talking about the quality of players),” Sikander said.To this, former Pakistan wicketkeeper Moin Khan, who was also the part of the expert panel, made a strong remark on Sikander's ‘choice of words’.“Ek word ki toh correction karein, koi jaan-boojh ke nahi harwaata. Aadmi try karta hai. Aap khud cricketer hain. Harwaaya nahi hai, ye lafz sahi nahi hai aapka. (You should correct your word, no one deliberately wants to lose. Players try, you have been a cricketer yourself. He didn't make us lose, the word is not correct),” said Moin.Sikander, then, clarified his remark. “Jab chase shuru kiya, uss waqt average (run rate) 8 ki thi. Unhone 16 over khele, toh 18 ka average karke chale gaye. (When he started the chase, our required run rate was 8. When he was dismissed in the 16th over, it had towered up to 18rpo),” said the former Pakistan cricketer.At HT Sports Desk, passionate reporters work round the clock to provide detailed updates from the world of sports. Expect nuanced match reports, previews,reviews, technical analysis based on statistics, the latest social media trends, expert opinions on cricket, football, tennis, badminton, hockey,motorsports, wrestling, boxing, shooting, athletics and much more.
...view detailPersonalise your news feed. Follow trending topics",https://images.hindustantimes.com/img/2022/11/04/550x309/ANI-20221023129-0_1667557418543_1667557418543_1667557427995_1667557427995.jpg
Delhi-NCR air pollution: Long-term effects on kids,https://www.hindustantimes.com//lifestyle/health/delhincr-air-pollution-long-term-effects-on-kids-101667554035745.html,"From affecting lung growth to the overall immunity of the body, here are a few ways by which the air pollution can have long-term effects on kids.Subscribe Now! Get features likeThe Delhi-NCR region has started to suffer with the air pollution problems. Every year, with the onset of the winter season, the toxic smog surrounds the capital and the NCR region which is replete with carbon monoxide, nitrogen oxides, sulphur oxides and other matter. The government has already issued notice for schools to close and for fifty percent employee attendance in government offices as steps for the air pollution. The pollution has several levels of affecting the human body. While some show impact in short term, some take long years to show up, and impact the body adversely. Children are affected more adversely on a daily basis, as they breathe in the toxic air. “Particles of a diameter of 10 microns or less are included in the PM10 measurement, which is typically used to assess the quality of the air. Due to their capacity to enter the lower parts of the respiratory system, these particles are thought to be the cause of harmful health effects,” said Dr. Ashutosh Niranjan M.B.B.S, M.S. (General Surgery), Dean of Noida International Institute of Medical Sciences.Speaking to HT Lifestyle, Dr Vikas Maurya - Director & HOD - Pulmonology, Fortis Hospital Shalimar Bagh added, “As per WHO, more than 90% of the world's children breathe toxic air every day which is a big statement. It shows that children under the age of 15 years breathe air that is so polluted that it puts their health and development at serious risk and many of them die as well.” He further shared insights on how air pollution can have long term effect on kids:ALSO READ: Delhi-NCR air pollution: How it's damaging your kidneys, know from expertLung growth: As kids are in their developing stage, pollution can affect their lung growth at an early stage and as their age increases, they become more prone to diseases like asthma. In their later stages, they can also have respiratory tract infections, lower respiratory tract infections, upper respiratory tract infections, and pneumonia as well.Lung cancer: Lung cancer can also be seen in these children who are persistently exposed to pollution, pollutants, and harmful gases.Cardiovascular effects: It has also been found that apart from organs like lungs, it can also have cardiovascular effects, such as high blood pressure or other heart-related ailments.Immunity: Air pollution can also affect their immune system. Hence, they become prone to more infections and more immunity-related issues as they grow up.Dr Ashutosh Niranjan added, “Early learning, attention, and memory are significantly impacted because pollution has a negative impact on a child's health in those early years. This causes a rise in school absences, low academic performance, and eventually stunts social and economic development.”Personalise your news feed. Follow trending topics",https://images.hindustantimes.com/img/2022/11/04/550x309/_4704aefe-7cdb-11e9-9a75-14b5d08877bf_1667554074318_1667554074318.jpg
People post pics of places covered in smog as air quality worsens in Delhi-NCR,https://www.hindustantimes.com//trending/people-post-pics-of-places-covered-in-smog-as-air-quality-worsens-in-delhincr-101667552333732.html,"National capital woke up to its air quality index reaching 500 this morning. Many netizens have expressed their concerns regarding the air quality on social media.Subscribe Now! Get features likeIn the last few days, Delhi has witnessed a severe drop in air quality. Due to the unfavourable weather conditions, including decreased wind speeds and increased agricultural fire, the air pollution in Delhi-NCR keeps getting worse. Many people are avoiding going outside, and now the Delhi government has also shut down schools for a day. Amid these, netizens have taken over Twitter and shared their views and issues regarding the rising Delhi pollution. Some have even tagged and appealed to the government to take quick action and find solutions to deal with Delhi's pollution.Upon seeing the poor air quality, cricketer Shikar Dhawan appealed to the people and the government to find a solution for the same.A second user shared an image of a building that is covered with smog.Another user had even shared photos that show the air quality just 20 days apart.It's getting worse #DELHIPOLLUTION #DelhiGasChamber #DelhiAQI https://t.co/PpgjcQgmm9 pic.twitter.com/O7gvwFUgxYA fifth user shared how she is not able to properly enjoy the views of Delhi due to the pollution.Dear Dilli,Tere chehre se pradushan nahi hatt taNazaare hum kyaa dekhein? #DELHIPOLLUTION #DelhiAQI #DelhiGasChamber pic.twitter.com/boIEpSvm72According to the weather forecast and dynamic model, Delhi's over all air quality is predicted to remain in the ""severe"" or ""severe plus"" category in November.Personalise your news feed. Follow trending topics",https://images.hindustantimes.com/img/2022/11/04/550x309/2f846a0a-26d2-11ec-861b-89d0f4ae1a0f_1633544755611_1667553264565_1667553264565.jpg
"‘Punjab stubble burning turned Delhi to gas chamber,’ says LG. Mann responds",https://www.hindustantimes.com//india-news/punjab-stubble-burning-turned-delhi-to-gas-chamber-delhi-lg-mann-responds-101667550050139.html,"The Air Quality Index in Delhi has dropped to severe plus category.Subscribe Now! Get features likefkStubble burning in Punjab has once again turned Delhi into a “gas chamber”, Delhi Lieutenant Governor Vinai Kumar Saxena has told Bhagwant Mann in a letter as the national capital sees the AQI (Air Quality Index) going from bad to worse. On Friday afternoon, the AQI at the city’s ITI Jahangirpuri station was in the “hazardous” category. Experts suggest avoiding outdoor exertion when the air quality drops to this level.The Delhi LG - in his letter - said that “people of Delhi are suffering for no fault of theirs” as he urged the Punjab Chief Minister to take urgent steps to control stubble burning. “It is sad that volume of Parali fires (farm fires) in Punjab has increased since 2021,” he wrote in a tweet, as he insisted that farmers should be made “willing partners in defeating the deadly pollution in Delhi-NCR.”Between October 24 and November 2, the Lieutenant Governor said, Punjab saw a 19 per cent surge in farm fires. Of 3,825 cases reported from six states, 3,634 cases were reported from Punjab alone, the Delhi LG pointed out, adding that amid the “health emergency”, the national capital has witnessed a manifold increase in hospital visits and children and elderly are also among those affected. “The existing situation is violative of fundamental rights of citizens.”Wrote to Hon'ble CM, Punjab yesterday, urging him to take urgent measures to control Parali burning by making Farmers willing partners in defeating the deadly pollution in Delhi-NCR. It is sad that volume of Parali fires in Punjab has increased since 2021.Sent copy to CM, Delhi. pic.twitter.com/eOIyaVgS7tMann, however, responded in a sharp tweet: “LG Sahib, you are stopping the work by the elected government of Delhi. Stopped the ""Red Light On, Car Off"" campaign and are doing politics by writing to me? Politics is not right on such a serious subject,” he tweeted in Hindi.Earlier, at a joint briefing, Mann - along with Arvind Kejriwal - said the AAP government takes responsibility for farm fires in Punjab. He also urged the central government to intervene. Both the leaders further pointed that six months were not enough for the AAP government - which took charge earlier this year - to tackle the issue.The Delhi Chief Minister also insisted that “blame game” should not be done on the “sensitive matter”.A newsroom junkie with 11+ years of experience with print and online publications; travel and books are the soup for the soul. 
...view detailPersonalise your news feed. Follow trending topics",https://images.hindustantimes.com/img/2022/11/04/550x309/eb721a84-5889-11ed-b235-b6eacaa4f01d_1667550174258_1667550174258_1667550184096_1667550184096.jpg
"Top human rights body summons officials from Delhi, 3 states over air pollution",https://www.hindustantimes.com//cities/delhi-news/nhrc-summons-top-officials-from-delhi-3-adjoining-states-over-air-pollution-101667542038675.html,"The air pollution in Delhi-NCR continued to worsen amid unfavourable meteorological conditions and rising farm fire incidents despite curbs implemented under Stage III of Graded Response Action Plan.Subscribe Now! Get features likeDissatisfied by the steps taken to control the air pollution in Delhi-NCR, the National Human Rights Commission (NHRC) has asked the chief secretaries of the national capital and three adjoining states to remain present on November 10 for a detailed discussion on the issue. The officials have also been asked to inform the commission about the steps taken by their respective governments to stop the burning of stubble in their regions. (Also Read | Delhi primary schools to shut from tomorrow amid air pollution, says Kejriwal)“The National Human Rights Commission, NHRC, India, not satisfied with the various actions taken so far to address the issue of air pollution in Delhi NCR, has asked the Chief Secretaries of Punjab, Haryana, Uttar Pradesh and Delhi to be present before it either personally or on hybrid mode on 10th November, 2022 for a detailed discussion in this regard,” NHRC said in a release.“The Chief Secretaries of these States are expected to inform the Commission within a week positively before this discussion about the steps taken by their respective governments to stop the burning of stubble in their regions,"" he added.The commission has asked the officials to include in their reports the effect of anti-smog guns and the effect of the scheme of in-situ management of crop residue.The commission was of the view that much more needed to be done to control the air pollution in Delhi-NCR.""It has been further observed that with the winter approaching, the NHRC, being the premier human rights body of the country, cannot remain a mute spectator of the situation affecting the human rights of the common citizens. It is of the considered view that notwithstanding several directions of the Supreme Court, National Green Tribunal and other authorities, the air quality in Delhi- NCR has not seen required improvement for a human-friendly environment, which cannot be allowed to remain so perpetually,"" the release said.The air pollution in the national capital region continued to worsen amid unfavourable meteorological conditions with slower wind speed and rising farm fire incidents. Delhi reeled under 'severe plus' air quality with Air Quality Index (AQI) at 472, while the AQI in Noida stood at 562, and in Gurugram (Haryana) at 539.Meanwhile, Delhi chief minister Arvind Kejriwal and his Punjab counterpart Bhagwant Mann said multiple factors are behind the air pollution and appealed to the central government to pitch in to fix the problem affecting people across north India. While the AAP leaders took responsibility for stubble burning in Punja, they said that the Mann-led government got only six months to fix the issue this year.“The air pollution has turned severe in Delhi. People are finding difficult to breath. It is not a Delhi specific problem but of the entire northern India. Only Delhi and Punjab governments are not responsible for it. Several local and regional factors are also behind the problem, because air is not confined to one state,” Kejriwal said.Follow the latest breaking news and developments from India and around the world with Hindustan Times' newsdesk. From politics and policies to the economy and the environment, from local issues to national events and global affairs, we've got you covered.
...view detailPersonalise your news feed. Follow trending topics",https://images.hindustantimes.com/img/2022/11/04/550x309/delhi_air_pollution_nhrc_1667542725194_1667542725387_1667542725387.jpg
"WFH for 50% govt staff, primary schools shut among steps for Delhi air pollution",https://www.hindustantimes.com//cities/delhi-primary-schools-to-shut-from-tomorrow-amid-air-pollution-says-kejriwal-101667540924421.html,"Delhi Air Pollution: The city's air quality has been deteriorating.Subscribe Now! Get features likePrimary schools in Delhi would be closed from Saturday as air quality worsens, Chief Minister Arvind Kejriwal said on Friday during a press briefing. For secondary school students, outdoor activities would be restricted. This comes a day after schools in the neighbouring city of Noida were told to hold online classes till November 8.Hours later, Delhi Environment Minister Gopal Rai - at a briefing - said that 50 per cent of government staff would be working from home. He said a similar advisory has been issued for private offices. The entry of trucks in the city - apart from those carrying essential services - is already barred, he said.A six-member team of senior officials has been set up to monitor the implementation of the curbs on anti-polluting activities, he highlighted, adding that revenue commissioners have been asked to prepare a plan for staggered timings of markets and offices.Pollution के ख़िलाफ़ Kejriwal Govt के अहम फ़ैसले-🔹Delhi में Trucks की Entry Ban🔹मध्यम Diesel गाड़ियां Ban🔹Essential Services Allowedहम Peripheral Expressway के Entry Point पर ही गाड़ियों को Divert करने के लिए UP और Haryana के CMs को पत्र लिख रहे हैं।- @AapKaGopalRai pic.twitter.com/XTcZK0AqJ7The Aam Aadmi Party (AAP) government is also contemplating bringing back odd-even traffic rationing measure for vehicles in national capital, Kejriwal had said earlier in the day. “We're taking all steps to control the pollution situation. Meanwhile, we're shutting down all primary schools in Delhi from tomorrow till the situation improves.. Also, outdoor activities for all classes above Class 5 would be barred,” the Delhi Chief Minister said.During his briefing, Kejriwal also spoke about BJP leader Adesh Kumar Gupta's concerns. ""I saw in the morning that he was talking about his grandson. I want to assure him that his grandson is like my grandson too. We will take urgent measures,"" he stressed. ""We will try that no children should face any sort of health-related trouble,"" he said.Kejriwal was addressing the presser with Punjab Chief Minister Bhagwant Mann by his side: ""We do take accountability for farm fires in Punjab. But we also want Centre to come forward and help,"" the AAP chief said.Meanwhile, the National Human Rights Commission (NHRC) has expressed alarm over the increasing air pollution in Delhi-NCR. Saying that it is not satisfied with steps taken, the NHRC - in a statement - said: ""The NHRC is not satisfied with the various actions taken so far to address the issue of air pollution in Delhi NCR, and it has asked the Chief Secretaries of Punjab, Haryana, Uttar Pradesh and Delhi to be present before it either personally or on hybrid mode on November 10 for a detailed discussion in this regard. The Chief Secretaries of these states are expected to inform the commission within a week positively before this discussion about the steps taken by their respective governments to stop the burning of stubble in their regions.""(With inputs from PTI)A newsroom junkie with 11+ years of experience with print and online publications; travel and books are the soup for the soul. 
...view detailPersonalise your news feed. Follow trending topics",https://images.hindustantimes.com/img/2022/11/04/550x309/PTI10-30-2022-000030A-0_1667549373509_1667549373509_1667549388756_1667549388756.jpg
"IAS officer shares incredible journey of vulture's recovery, post wins hearts",https://www.hindustantimes.com//trending/ias-officer-shares-incredible-journey-of-vulture-s-recovery-post-wins-hearts-101667544847359.html,"IAS officer Supriya Sahu took to Twitter to share about the incredible journey of a vulture from Tamil Nadu to Rajasthan.Subscribe Now! Get features likeThe story of a vulture named Okhi that made a recovery after being injured a few years ago is spreading happiness on Twitter. The post, shared by IAS officer Supriya Sahu, documents the journey of the bird. She also shared two images and one video along with her tweet.“Sharing the heartwarming real life story of a beautiful vulture ""Okhi"" & his incredible journey from Tamil Nadu to Rajasthan. ""Okhi"" a migratory Cinereous vulture was injured in Okhi Cyclone in 2017 & could not fly back. Our Okhi flew @airindiain early morning today for rewilding,” she shared.One of the images shows the vulture sitting inside an enclosure. The other picture shows the rescue team standing in front of an enclosure. The video shows the bird boarding a flight while inside a pet carrier.Sharing the heartwarming real life story of a beautiful vulture""Okhi"" & his incredible journey from Tamil Nadu to Rajasthan.""Okhi""a migratory Cinereous vulture was injured in Okhi Cyclone in 2017 & could not fly back.Our Okhi flew @airindiain early morning today for rewilding pic.twitter.com/yqVbdE1ZKRThe post was shared a day ago. Since being posted, the share has accumulated several likes and retweets. The share has also prompted people to post various comments.“Happy journey Okhi. All the best,” commented a Twitter user. “It feels heartening to see that even animals and birds are taken into consideration and cared for. That's a lesson others can learn and imbibe,” posted another. “Wow, thank you for sharing it,” expressed a third. “Kudos to you ma'am for ensuring safe passage of the bird to its native state,” wrote a fourth.Personalise your news feed. Follow trending topics",https://images.hindustantimes.com/img/2022/11/04/550x309/Tamil_Nadu_Vulture_Rajasthan_Viral_Twitter_1667544834102_1667544843669_1667544843669.jfif
Video of omelette with crushed Oreos and chocolate sauce makes people ask ‘why’,https://www.hindustantimes.com//trending/video-of-omelette-with-crushed-oreos-and-chocolate-sauce-makes-people-ask-why-101667568159727.html,"The video showing a person making an omelette with crushed Oreos and chocolate sauce was posted on Instagram.Subscribe Now! Get features likeThere are some fusion dishes that are delicious and leave people happy. At the same time, there are also those dishes which leave people asking ‘why’. One such dish is the Chocolate Oreo Omelette which, as the name suggests, is eggs made with chocolate sauce and crushed Oreos.“Chocolate Oreo Omlette. Tag Karo uss egg lover ko [Tag that egg lover],” reads the caption posted along with the video. The clip opens to show a person mixing egg, salt, crushed Oreos, and chocolate sauce in a tumbler. Once the person mixes the ingredients, they pour it into a pan to cook the dish.A post shared by Tushar Dhanwani 💰❤️🧿 (@foodie_tshr)The video was shared a few days ago. Since being posted, the video has gathered nearly three lakh views and the numbers are only increasing. The share has also prompted people to post various comments.“Whatever combinations they get, soon this world is gonna end with such combinations,” wrote a Twitter user. “But, why,” asked another. Many wrote “yuk” or “chiiii” to show their reactions. What are your thoughts on the dish? Would you like to try it?Personalise your news feed. Follow trending topics",https://images.hindustantimes.com/img/2022/11/04/550x309/Omelette_Chocolate_Video_Instagram_Oreo_1667568151061_1667568155013_1667568155013.PNG
Twitter poll on best part of samosa inspires eatery to launch ‘Samosa Corners’,https://www.hindustantimes.com//trending/twitter-poll-on-best-part-of-samosa-inspires-eatery-to-launch-samosa-corners-101667565187818.html,"The post about a Twitter poll inspiring an eatery to launch ‘Samosa Corners’ has created a buzz online.Subscribe Now! Get features likeWhat do you love more while eating samosa? Is it the filling that you enjoy or the crust that is tastier? This is exactly what Twitter user Shreyas Doshi asked while conducting a poll on the micro-blogging site. And, in this competition the crust took away the prize. In fact, an eatery specialising in this street food also ended up adding a new dish to their menu ‘Samosa Corners’. It is exactly what it sounds like - the corner crusts of a samosa.“Since it is the season of turning Twitter polls into products, here’s real proof that this works: The founder of @Samosa_Party just DM’ed me that they were inspired by my recent poll about samosa crust vs. filling and they’ve actually launched “Samosa Corners”. Crust wins,” he tweeted alongside a screenshot of the message he received.“Hey Shreyas. I am the Founder of Samosa Party. Building India's first ethnic food QSR. Your poll on Samosas inspired us to launch this unique product- this is the most awesome part of Samosa- we call it the ""Samosa Corners"" Just the crust served with our signature chutneys to munch on,” reads the text.Since it is the season of turning Twitter polls into products, here’s real proof that this works:The founder of @Samosa_Party just DM’ed me that they were inspired by my recent poll about samosa crust vs. filling and they’ve actually launched “Samosa Corners” 🤯Crust wins 😋 pic.twitter.com/Is50RtsyqQThe post was shared two days ago. Since being shared, the tweet has received close to 1,500 likes and the numbers are only increasing. The share has also prompted people to post various comments.“No kidding, while browsing their menu yesterday, I saw this samosa crust, and exactly recalled your poll at that moment - but couldn't have guessed that there was a connection,” wrote a Twitter user. “Damn, the magnitude this idea has is literally immense!!!!! Can’t wait for its outlets to launch soon across the country,” expressed another. “I love both (crust as well as filling) but still eat them separately. Filling first and saving crust for the last,” tweeted a third.Personalise your news feed. Follow trending topics",https://images.hindustantimes.com/img/2022/11/04/550x309/Viral_Samosa_Twitter_Poll_1667565591298_1667565607062_1667565607062.PNG
"Florida police officer catches a 10-foot-long snake, netizens react",https://www.hindustantimes.com//trending/florida-police-officer-catches-a-10-foot-long-snake-netizens-react-101667560868269.html,"A Florida police officer was called to catch a 10-foot-long snake. Many netizens have hailed him as a hero.Subscribe Now! Get features likeIn Florida, a massive 10-foot-long, 75-pound boa snake was discovered. The St. Lucie County Sheriff's Office recently received an emergency call to rescue this dangerous snake. The Sheriff's office shared a post on Facebook and wrote, ""A day in the life of a SLCSO Ag Deputy is never routine. How fitting on National First Responder Day that our deputies, with the assistance of FWC, captured a 10 foot, 75 pound boa this morning from the Tall Pines neighborhood. Thank you for everything you do for our community, especially when it involves a large reptile. #NationalFirstRespondersDay."" They also shared two pictures where two men can be seen handling the snake.This post was shared just a few days ago; since then, it has been liked 1400 times and has several comments. One person in the Facebook comments wrote, ""Never a dull moment! You'd have to rescue me if I saw that in my yard! Great work team!"" A second person wrote, ""Wow! Beautiful snake! That is definitely someone's pet. I sure hope you try to find its owner and if not, please don't kill it. I'm sure Busch Wildlife would take it."" A third person added, ""Nope, nope, nope. This is why you all get my respect!!! Not only do you put on the uniform and fight the bad guys, you have to do THIS! Thank you for EVERYTHING you do. You are true heroes.""Boa constrictors are strong snakes that hunt stealthily. They reside in tropical climates of central and south America and they hunt at night.Personalise your news feed. Follow trending topics",https://images.hindustantimes.com/img/2022/11/04/550x309/Florida_officer_catches_snake_1667561148750_1667561157250_1667561157250.png
‘Macchar song’: Yashraj Mukhate’s new music video has the internet vibing,https://www.hindustantimes.com//trending/macchar-song-yashraj-mukhate-s-new-music-video-has-the-internet-vibing-101667559796838.html,"Yashraj Mukhate took to Instagram to share the highly relatable video on macchars.Subscribe Now! Get features likeYashraj Mukhate is a known name when it comes to creating funny videos using random dialogues from shows, music, or sounds. Just like his latest share where he turned a tune sung by a woman into a song about mosquitoes. There is a chance that the video will leave you laughing out loud.“Machcharo ko duniya se hata do yaar please [Please remove mosquitoes from the world],” he wrote and shared the video. He also tagged the creator on whose original video the whole song is based.The video opens with Mukhate saying how a certain music video from a creator sounds like mosquitoes buzzing. He then explains how that gave him the idea to write a song about the insects.A post shared by Yashraj Mukhate (@yashrajmukhate)The video was shared about three hours ago. Since being posted, the clip has accumulated close to 5.3 lakh views and the numbers are only increasing. The video has also received more than 70,000 likes. People posted various comments while reacting to the video.“Even the Machchars are vibing to this,” joked an Instagram user. “Ha ha ha, you hurt their sentiments,” expressed another. “Dedicating this to the mosquito who woke me up from my sleep yesterday,” shared a third. “Machar ko itni importance apni life me kabhi nai mili hogi,” wrote a fourth.Personalise your news feed. Follow trending topics",https://images.hindustantimes.com/img/2022/11/04/550x309/Mosquitoes_Yashraj_Mukhate_Viral_Video_Insta_1667560601698_1667560608645_1667560608645.PNG
